time,f_temp,f_wetbulb,relative_humidity
"2022-11-09 12:47:00",32.9,22.5,16
"2022-11-09 13:53:00",32.9,22.3,14
"2022-11-09 14:49:00",33.0,22.3,17
"2022-11-09 15:58:00",33.0,22.9,18
"2022-11-09 16:56:00",34.2,23.5,17
"2022-11-09 17:54:00",34.3,24.9,26
"2022-11-09 18:52:00",35.6,25.0,20
"2022-11-09 19:53:00",35.8,25.0,20
"2022-11-09 20:52:00",35.2,25.1,23
"2022-11-09 21:53:00",35.1,25.0,23
"2022-11-09 22:55:00",35.7,24.3,15
"2022-11-09 23:58:00",36.1,25.1,19
"2022-11-10 00:59:00",35.9,25.5,22
"2022-11-10 00:59:00",35.9,25.5,22
"2022-11-10 01:59:00",35.1,25.1,24
"2022-11-10 02:57:00",36.0,25.9,25
"2022-11-10 03:59:00",37.3,26.5,23
"2022-11-10 04:55:00",37.9,25.8,17
"2022-11-10 05:52:00",37.7,26.1,20
"2022-11-10 06:54:00",37.8,25.5,16
"2022-11-10 07:59:00",38.3,26.5,18
"2022-11-10 08:52:00",39.0,25.3,8
"2022-11-10 09:59:00",40.3,27.0,13
"2022-11-10 10:54:00",39.4,27.6,20
"2022-11-10 11:54:00",38.5,27.6,24
"2022-11-10 12:59:00",41.5,27.8,15
"2022-11-10 13:53:00",40.0,29.0,27
"2022-11-10 14:53:00",40.3,29.8,30
"2022-11-10 15:50:00",41.8,28.1,15
"2022-11-10 16:47:00",42.9,29.3,18
"2022-11-10 17:54:00",43.9,29.8,17
"2022-11-10 18:56:00",44.3,31.3,23
"2022-11-10 19:58:00",43.7,30.9,23
"2022-11-10 19:58:00",43.7,30.9,23
"2022-11-10 20:59:00",44.9,31.5,22
"2022-11-10 21:52:00",44.8,32.3,26
"2022-11-10 22:57:00",44.7,34.5,39
"2022-11-10 23:55:00",43.3,32.7,35
"2022-11-11 00:52:00",43.3,32.3,32
"2022-11-11 01:55:00",42.1,31.3,32
"2022-11-11 02:54:00",41.3,31.7,38
"2022-11-11 03:55:00",41.0,32.1,42
"2022-11-11 04:56:00",41.3,32.3,41
"2022-11-11 05:54:00",42.7,31.8,32
"2022-11-11 06:54:00",44.5,31.3,22
"2022-11-11 07:54:00",45.0,31.0,19
"2022-11-11 08:55:00",44.3,31.1,22
"2022-11-11 09:56:00",44.7,30.8,19
"2022-11-11 10:53:00",46.9,30.2,9
"2022-11-11 11:51:00",47.2,32.9,21
"2022-11-11 12:59:00",46.1,33.5,28
"2022-11-11 12:59:00",46.1,33.5,28
"2022-11-11 13:52:00",42.3,36.2,60
"2022-11-11 14:51:00",40.3,39.2,92
"2022-11-11 15:52:00",39.0,39.0,100
"2022-11-11 16:49:00",40.1,40.1,100
"2022-11-11 17:49:00",40.5,40.5,100
"2022-11-11 18:50:00",41.5,41.5,100
"2022-11-11 19:53:00",41.1,41.1,100
"2022-11-11 19:53:00",41.4,41.4,100
"2022-11-11 20:50:00",41.4,41.4,100
"2022-11-11 21:49:00",42.5,42.5,100
"2022-11-11 22:51:00",43.7,43.7,100
"2022-11-11 23:48:00",44.7,44.7,100
"2022-11-12 00:51:00",45.1,45.1,100
"2022-11-12 01:55:00",46.1,46.1,100
"2022-11-12 02:51:00",46.3,46.3,100
"2022-11-12 03:54:00",48.0,48.0,100
"2022-11-12 04:54:00",49.1,49.1,100
"2022-11-12 05:47:00",50.3,50.3,100
"2022-11-12 06:55:00",50.7,50.7,100
"2022-11-12 07:56:00",51.5,51.5,100
"2022-11-12 08:55:00",51.0,51.0,100
"2022-11-12 09:53:00",48.7,48.7,100
"2022-11-12 09:53:00",48.7,48.7,100
"2022-11-12 10:48:00",48.7,48.7,100
"2022-11-12 11:48:00",50.3,50.3,100
"2022-11-12 12:59:00",50.8,50.8,100
"2022-11-12 13:50:00",46.0,46.0,100
"2022-11-12 14:49:00",45.4,45.4,100
"2022-11-12 15:50:00",43.4,43.4,100
"2022-11-12 16:48:00",41.8,41.8,100
"2022-11-12 17:49:00",40.8,40.8,100
"2022-11-12 18:51:00",39.9,39.9,100
"2022-11-12 19:50:00",37.5,37.5,100
"2022-11-12 20:49:00",35.5,35.5,100
"2022-11-12 21:50:00",35.6,35.6,100
"2022-11-12 22:53:00",34.9,34.9,100
"2022-11-12 23:53:00",34.1,34.1,100
"2022-11-13 00:50:00",33.7,33.7,100
"2022-11-13 01:51:00",33.7,33.7,100
"2022-11-13 02:58:00",33.3,33.0,97
"2022-11-13 03:59:00",32.7,32.5,98
"2022-11-13 03:59:00",32.7,32.5,98
"2022-11-13 04:56:00",32.1,31.9,98
"2022-11-13 05:53:00",31.7,31.7,100
"2022-11-13 06:52:00",32.7,32.7,100
"2022-11-13 07:58:00",31.7,31.7,100
"2022-11-13 07:58:00",31.7,31.7,100
"2022-11-13 08:57:00",31.7,31.7,100
"2022-11-13 09:57:00",33.0,33.0,100
"2022-11-13 10:52:00",32.9,32.9,100
"2022-11-13 11:50:00",32.1,32.1,100
"2022-11-13 12:59:00",32.4,32.4,100
"2022-11-13 13:50:00",31.5,31.5,100
"2022-11-13 14:53:00",31.4,31.4,100
"2022-11-13 15:48:00",31.0,31.0,100
"2022-11-13 16:53:00",30.1,30.1,100
"2022-11-13 17:49:00",30.2,30.2,100
"2022-11-13 18:59:00",29.8,29.8,100
"2022-11-13 19:52:00",26.6,26.6,100
"2022-11-13 20:55:00",23.1,23.1,100
"2022-11-13 21:50:00",20.1,20.1,100
"2022-11-13 22:50:00",17.5,17.5,100
"2022-11-13 23:53:00",16.5,16.5,100
"2022-11-14 00:55:00",15.3,15.3,100
"2022-11-14 01:57:00",14.1,14.1,100
"2022-11-14 02:57:00",21.1,21.1,100
"2022-11-14 02:57:00",21.1,21.1,100
"2022-11-14 02:57:00",12.1,12.1,100
"2022-11-14 03:54:00",9.5,9.5,100
"2022-11-14 04:54:00",8.1,8.1,100
"2022-11-14 05:57:00",6.4,6.4,100
"2022-11-14 05:57:00",6.4,6.4,100
"2022-11-14 06:58:00",6.1,6.1,100
"2022-11-14 06:58:00",6.1,6.1,100
"2022-11-14 07:58:00",5.1,5.1,100
"2022-11-14 08:58:00",4.7,4.7,100
"2022-11-14 09:54:00",4.0,4.0,100
"2022-11-14 10:56:00",4.5,4.5,100
"2022-11-14 11:55:00",4.9,4.9,100
"2022-11-14 12:59:00",3.8,3.8,100
"2022-11-14 13:50:00",3.7,3.7,100
"2022-11-14 14:49:00",4.0,4.0,100
"2022-11-14 15:57:00",5.0,5.0,100
"2022-11-14 16:51:00",5.6,5.6,100
"2022-11-14 17:49:00",6.4,6.4,100
"2022-11-14 18:49:00",6.0,6.0,100
"2022-11-14 19:51:00",6.6,6.6,100
"2022-11-14 20:54:00",6.5,6.5,100
"2022-11-14 21:48:00",6.5,6.5,100
"2022-11-14 22:58:00",6.1,6.1,100
"2022-11-14 22:58:00",6.1,6.1,100
"2022-11-14 23:50:00",6.0,6.0,100
"2022-11-15 00:52:00",5.7,5.7,100
"2022-11-15 01:55:00",7.1,7.5,94
"2022-11-15 02:59:00",9.2,8.9,83
"2022-11-15 03:56:00",10.3,9.7,79
"2022-11-15 04:59:00",9.7,9.3,82
"2022-11-15 05:59:00",10.1,9.5,79
"2022-11-15 06:50:00",11.3,10.0,69
"2022-11-15 07:59:00",11.1,10.3,77
"2022-11-15 08:57:00",15.9,13.0,53
"2022-11-15 09:56:00",15.1,12.7,59
"2022-11-15 10:59:00",15.5,12.7,54
"2022-11-15 11:55:00",16.5,12.7,43
"2022-11-15 12:59:00",17.1,14.2,55
"2022-11-15 13:55:00",18.5,14.9,49
"2022-11-15 14:54:00",19.9,15.2,39
"2022-11-15 15:52:00",19.7,14.9,38
"2022-11-15 16:59:00",20.0,15.5,41
"2022-11-15 17:52:00",20.2,16.5,51
"2022-11-15 18:57:00",19.9,16.4,53
"2022-11-15 19:54:00",20.5,15.7,39
"2022-11-15 20:56:00",25.0,18.5,31
"2022-11-15 21:52:00",18.0,15.0,55
"2022-11-15 22:59:00",17.3,13.3,42
"2022-11-15 23:56:00",17.1,14.3,57
"2022-11-16 00:59:00",17.9,14.8,54
"2022-11-16 01:56:00",17.1,14.9,64
"2022-11-16 02:58:00",12.7,12.9,93
"2022-11-16 03:47:00",13.7,13.7,100
"2022-11-16 04:54:00",15.3,15.3,100
"2022-11-16 05:52:00",17.1,17.1,100
"2022-11-16 06:57:00",18.0,18.0,100
"2022-11-16 06:57:00",18.0,18.0,100
"2022-11-16 07:47:00",17.9,17.9,100
"2022-11-16 08:47:00",17.3,17.3,100
"2022-11-16 09:51:00",16.3,16.3,100
"2022-11-16 10:50:00",16.8,16.8,100
"2022-11-16 10:50:00",16.7,16.8,93
"2022-11-16 11:48:00",16.7,16.7,92
"2022-11-16 12:58:00",17.0,17.0,100
"2022-11-16 13:49:00",19.4,19.4,100
"2022-11-16 14:51:00",20.3,20.3,100
"2022-11-16 15:51:00",22.1,22.1,100
"2022-11-16 15:51:00",22.1,22.1,100
"2022-11-16 16:49:00",23.2,23.2,100
"2022-11-16 17:52:00",24.1,24.1,100
"2022-11-16 18:49:00",24.9,24.9,100
"2022-11-16 19:54:00",25.0,25.0,100
"2022-11-16 19:54:00",25.0,25.0,100
"2022-11-16 20:52:00",24.9,24.9,100
"2022-11-16 21:51:00",21.4,21.4,100
"2022-11-16 22:54:00",18.0,18.0,100
"2022-11-16 23:55:00",16.1,16.1,100
"2022-11-17 00:50:00",15.4,15.4,100
"2022-11-17 01:53:00",15.1,15.1,100
"2022-11-17 02:54:00",14.5,14.5,100
"2022-11-17 03:48:00",14.3,14.3,100
"2022-11-17 04:52:00",13.7,13.7,100
"2022-11-17 05:47:00",13.4,13.4,100
"2022-11-17 06:52:00",11.8,11.8,100
"2022-11-17 07:57:00",10.6,10.6,100
"2022-11-17 08:50:00",10.2,10.2,100
"2022-11-17 09:56:00",9.8,9.8,100
"2022-11-17 10:51:00",9.6,9.6,100
"2022-11-17 11:47:00",8.7,8.7,100
"2022-11-17 12:49:00",8.2,8.2,100
"2022-11-17 13:52:00",8.4,8.4,100
"2022-11-17 13:52:00",8.4,8.4,100
"2022-11-17 14:54:00",9.0,9.0,100
"2022-11-17 15:57:00",8.1,8.1,100
"2022-11-17 15:57:00",8.1,8.1,100
"2022-11-17 16:52:00",8.2,8.2,100
"2022-11-17 17:47:00",7.9,7.9,100
"2022-11-17 17:47:00",7.9,7.9,100
"2022-11-17 18:51:00",7.3,7.3,100
"2022-11-17 19:52:00",8.9,8.9,100
"2022-11-17 20:50:00",8.2,8.2,100
"2022-11-17 21:50:00",7.5,7.5,100
"2022-11-17 22:52:00",6.2,6.2,100
"2022-11-17 23:53:00",5.3,5.3,100
"2022-11-18 00:53:00",3.7,3.7,100
"2022-11-18 01:51:00",3.2,3.2,100
"2022-11-18 02:55:00",2.8,2.8,100
"2022-11-18 03:51:00",2.4,2.4,100
"2022-11-18 04:53:00",2.4,2.4,100
"2022-11-18 05:50:00",1.0,1.0,100
"2022-11-18 06:57:00",0.8,0.8,100
"2022-11-18 07:51:00",0.3,0.3,100
"2022-11-18 08:56:00",0.6,0.6,100
"2022-11-18 09:48:00",1.2,1.2,100
"2022-11-18 10:50:00",4.1,4.1,100
"2022-11-18 11:47:00",5.5,5.5,100
"2022-11-18 12:51:00",7.8,7.8,100
"2022-11-18 13:49:00",8.6,8.5,86
"2022-11-18 13:49:00",8.6,8.6,100
"2022-11-18 14:52:00",9.6,9.6,100
"2022-11-18 15:49:00",9.8,9.8,100
"2022-11-18 16:50:00",9.8,9.8,100
"2022-11-18 17:48:00",9.1,9.1,100
"2022-11-18 18:47:00",8.8,8.8,100
"2022-11-18 19:50:00",8.2,8.2,100
"2022-11-18 20:51:00",7.9,7.9,100
"2022-11-18 21:51:00",8.1,8.1,100
"2022-11-18 22:56:00",8.1,8.1,100
"2022-11-18 23:52:00",7.6,7.6,100
"2022-11-19 00:53:00",8.0,8.0,100
"2022-11-19 01:49:00",8.0,8.0,100
"2022-11-19 02:53:00",7.4,7.4,100
"2022-11-19 03:51:00",7.1,7.1,100
"2022-11-19 04:53:00",7.0,7.0,100
"2022-11-19 05:47:00",6.9,6.9,100
"2022-11-19 06:51:00",6.7,6.7,100
"2022-11-19 07:53:00",6.7,6.7,100
"2022-11-19 08:54:00",6.4,6.4,100
"2022-11-19 09:54:00",6.2,6.2,100
"2022-11-19 10:54:00",7.4,6.3,68
"2022-11-19 11:50:00",6.3,6.3,100
"2022-11-19 12:47:00",6.9,6.9,100
"2022-11-19 13:52:00",7.3,6.7,77
"2022-11-19 14:47:00",7.5,6.7,74
"2022-11-19 15:48:00",9.3,9.3,100
"2022-11-19 16:58:00",10.2,10.0,86
"2022-11-19 17:47:00",10.3,10.3,100
"2022-11-19 18:58:00",10.5,10.1,83
"2022-11-19 19:54:00",9.0,8.8,85
"2022-11-19 20:50:00",8.4,8.4,100
"2022-11-19 21:48:00",8.3,8.3,100
"2022-11-19 22:55:00",7.5,7.5,100
"2022-11-19 23:56:00",7.2,7.2,100
"2022-11-20 00:52:00",7.1,7.1,100
"2022-11-20 01:51:00",7.1,7.1,100
"2022-11-20 02:52:00",7.1,7.1,100
"2022-11-20 03:56:00",6.9,6.9,100
"2022-11-20 04:52:00",5.2,5.2,100
"2022-11-20 05:54:00",4.7,4.7,100
"2022-11-20 06:54:00",3.9,3.9,100
"2022-11-20 07:56:00",3.7,3.7,100
"2022-11-20 08:53:00",3.3,3.3,100
"2022-11-20 09:55:00",3.0,3.0,100
"2022-11-20 10:54:00",2.7,2.7,100
"2022-11-20 11:48:00",2.5,2.5,100
"2022-11-20 12:50:00",2.8,2.8,100
"2022-11-20 13:51:00",4.2,4.2,100
"2022-11-20 14:54:00",3.8,3.8,100
"2022-11-20 15:53:00",3.6,3.6,100
"2022-11-20 16:48:00",3.7,3.7,100
"2022-11-20 17:47:00",4.3,4.3,100
"2022-11-20 18:51:00",3.2,3.2,100
"2022-11-20 19:48:00",1.8,1.8,100
"2022-11-20 20:54:00",0.2,0.2,100
"2022-11-20 21:51:00",-0.5,-0.5,100
"2022-11-20 22:59:00",-2.8,-3.4,68
"2022-11-20 23:54:00",-3.6,-3.6,100
"2022-11-21 00:55:00",-4.1,-4.1,100
"2022-11-21 01:53:00",-5.2,-5.2,100
"2022-11-21 02:53:00",-7.0,-7.0,100
"2022-11-21 03:50:00",-7.9,-7.9,100
"2022-11-21 04:48:00",-8.2,-8.2,100
"2022-11-21 05:50:00",-8.9,-8.9,100
"2022-11-21 06:55:00",-9.2,-9.2,100
"2022-11-21 07:55:00",-10.2,-10.2,100
"2022-11-21 08:54:00",-10.2,-10.2,100
"2022-11-21 09:54:00",-10.5,-10.2,90
"2022-11-21 10:49:00",-10.0,-9.5,96
"2022-11-21 10:49:00",-10.0,-9.5,96
"2022-11-21 11:55:00",-7.1,-6.6,96
"2022-11-21 12:54:00",-5.3,-5.3,100
"2022-11-21 13:52:00",-1.3,-1.3,100
"2022-11-21 14:47:00",2.3,2.3,100
"2022-11-21 15:50:00",5.1,5.1,100
"2022-11-21 16:51:00",7.5,7.2,82
"2022-11-21 17:48:00",6.6,7.2,98
"2022-11-21 18:49:00",8.3,8.8,96
"2022-11-21 19:49:00",8.5,8.9,95
"2022-11-21 20:52:00",8.2,8.5,93
"2022-11-21 21:49:00",8.9,9.1,91
"2022-11-21 22:54:00",9.3,9.9,98
"2022-11-21 23:52:00",9.5,9.0,80
"2022-11-22 00:57:00",10.0,9.4,79
"2022-11-22 01:50:00",12.2,11.5,79
"2022-11-22 02:54:00",12.3,11.9,84
"2022-11-22 03:53:00",11.6,11.6,100
"2022-11-22 04:50:00",10.7,10.7,100
"2022-11-22 05:47:00",10.0,10.0,100
"2022-11-22 06:55:00",11.5,11.5,100
"2022-11-22 07:52:00",11.2,11.2,100
"2022-11-22 08:53:00",10.2,10.2,100
"2022-11-22 09:50:00",8.5,8.5,100
"2022-11-22 10:49:00",7.3,7.3,100
"2022-11-22 11:47:00",6.5,6.5,100
"2022-11-22 11:47:00",6.5,6.5,100
"2022-11-22 12:48:00",8.9,7.3,62
"2022-11-22 12:48:00",8.9,7.3,62
"2022-11-22 13:51:00",12.7,8.5,30
"2022-11-22 14:52:00",14.7,9.9,27
"2022-11-22 15:57:00",18.0,12.1,21
"2022-11-22 16:56:00",20.8,14.9,28
"2022-11-22 17:59:00",19.9,14.0,26
"2022-11-22 18:56:00",20.5,14.5,26
"2022-11-22 19:50:00",19.7,13.5,22
"2022-11-22 19:50:00",19.7,13.5,22
"2022-11-22 20:48:00",17.9,12.5,27
"2022-11-22 21:48:00",17.5,12.5,31
"2022-11-22 22:56:00",14.9,12.6,60
"2022-11-22 23:52:00",13.1,12.3,79
"2022-11-23 00:51:00",12.9,12.4,83
"2022-11-23 01:50:00",13.2,13.2,100
"2022-11-23 02:50:00",13.4,13.4,100
"2022-11-23 03:51:00",13.5,13.5,100
"2022-11-23 04:55:00",13.9,13.9,100
"2022-11-23 05:52:00",14.0,14.0,100
"2022-11-23 06:55:00",14.3,14.3,100
"2022-11-23 07:52:00",14.0,14.0,100
"2022-11-23 08:55:00",13.8,13.8,100
"2022-11-23 09:53:00",14.0,14.0,100
"2022-11-23 10:48:00",13.8,13.8,100
"2022-11-23 11:47:00",13.7,13.7,100
"2022-11-23 12:52:00",14.2,14.2,100
"2022-11-23 13:47:00",14.1,14.1,100
"2022-11-23 14:50:00",13.6,13.6,100
"2022-11-23 15:51:00",13.6,13.6,100
"2022-11-23 16:54:00",13.2,13.2,100
"2022-11-23 17:47:00",13.1,13.1,100
"2022-11-23 18:51:00",12.4,12.4,100
"2022-11-23 18:51:00",12.4,12.4,100
"2022-11-23 19:52:00",11.3,11.3,100
"2022-11-23 20:48:00",11.0,11.0,100
"2022-11-23 21:53:00",9.9,9.9,100
"2022-11-23 22:50:00",9.0,9.0,100
"2022-11-23 23:57:00",7.8,7.8,100
"2022-11-24 00:52:00",7.2,7.2,100
"2022-11-24 01:54:00",9.2,8.0,69
"2022-11-24 02:54:00",9.4,7.2,53
"2022-11-24 02:54:00",9.4,7.2,53
"2022-11-24 03:55:00",11.3,10.0,69
"2022-11-24 04:56:00",12.6,12.1,83
"2022-11-24 05:54:00",14.8,13.3,70
"2022-11-24 06:56:00",14.9,13.6,73
"2022-11-24 07:52:00",14.8,13.3,70
"2022-11-24 08:58:00",15.0,13.4,69
"2022-11-24 09:57:00",15.2,13.8,72
"2022-11-24 10:55:00",15.8,13.6,62
"2022-11-24 11:47:00",16.3,14.6,69
"2022-11-24 12:53:00",16.9,15.0,68
"2022-11-24 13:53:00",18.1,15.9,65
"2022-11-24 14:48:00",18.3,16.7,73
"2022-11-24 15:47:00",18.4,18.4,100
"2022-11-24 15:47:00",18.4,18.4,100
"2022-11-24 16:50:00",19.7,19.7,100
"2022-11-24 17:47:00",18.3,18.3,100
"2022-11-24 18:47:00",19.4,19.4,100
"2022-11-24 19:49:00",17.9,17.9,100
"2022-11-24 20:51:00",19.5,19.2,90
"2022-11-24 21:53:00",19.9,19.7,91
"2022-11-24 22:50:00",20.8,19.9,84
"2022-11-24 23:54:00",21.3,20.3,83
"2022-11-25 00:57:00",21.9,20.6,80
"2022-11-25 01:57:00",20.8,20.8,100
"2022-11-25 02:49:00",23.1,23.1,100
"2022-11-25 03:52:00",22.8,22.8,100
"2022-11-25 04:56:00",23.4,23.4,100
"2022-11-25 05:50:00",24.4,24.4,100
"2022-11-25 06:56:00",27.2,25.0,76
"2022-11-25 07:57:00",26.8,24.6,75
"2022-11-25 08:54:00",26.3,25.0,84
"2022-11-25 09:50:00",26.2,21.8,53
"2022-11-25 10:56:00",24.9,23.7,84
"2022-11-25 11:47:00",25.1,24.2,87
"2022-11-25 12:48:00",23.6,23.6,100
"2022-11-25 13:48:00",26.3,26.3,100
"2022-11-25 14:47:00",25.6,25.6,100
"2022-11-25 15:52:00",25.3,25.3,100
"2022-11-25 16:53:00",25.0,25.0,100
"2022-11-25 17:48:00",24.5,24.5,100
"2022-11-25 18:51:00",23.9,23.9,100
"2022-11-25 19:51:00",23.6,23.6,100
"2022-11-25 20:54:00",23.0,23.0,100
"2022-11-25 21:51:00",22.5,22.5,100
"2022-11-25 22:56:00",18.5,18.5,100
"2022-11-25 23:59:00",16.3,16.3,100
"2022-11-26 00:57:00",15.3,15.3,100
"2022-11-26 01:57:00",14.5,14.5,100
"2022-11-26 01:57:00",14.5,14.5,100
"2022-11-26 02:56:00",13.7,13.7,100
"2022-11-26 02:56:00",13.7,13.7,100
"2022-11-26 03:59:00",12.3,12.3,100
"2022-11-26 04:59:00",11.8,11.8,100
"2022-11-26 05:51:00",11.3,11.3,100
"2022-11-26 05:51:00",11.3,11.3,100
"2022-11-26 06:59:00",10.1,10.1,100
"2022-11-26 06:59:00",10.1,10.1,100
"2022-11-26 07:59:00",9.5,9.5,100
"2022-11-26 08:52:00",9.3,9.3,100
"2022-11-26 09:59:00",8.9,8.9,100
"2022-11-26 10:52:00",9.0,9.0,100
"2022-11-26 11:50:00",8.7,8.7,88
"2022-11-26 12:59:00",10.0,10.0,100
"2022-11-26 12:59:00",10.0,10.0,100
"2022-11-26 13:50:00",10.3,10.3,100
"2022-11-26 14:59:00",14.0,14.0,100
"2022-11-26 15:58:00",21.2,18.5,63
"2022-11-26 16:54:00",21.5,18.2,57
"2022-11-26 17:52:00",19.0,17.7,77
"2022-11-26 18:54:00",22.3,19.8,67
"2022-11-26 18:54:00",22.3,19.8,67
"2022-11-26 19:54:00",23.5,21.2,71
"2022-11-26 19:54:00",23.5,21.2,71
"2022-11-26 20:54:00",25.1,22.5,69
"2022-11-26 21:54:00",24.3,22.3,75
"2022-11-26 22:59:00",24.7,22.9,77
"2022-11-26 23:59:00",25.9,23.9,76
"2022-11-27 00:59:00",26.9,25.0,78
"2022-11-27 01:59:00",26.1,24.3,78
"2022-11-27 02:52:00",26.7,24.5,75
"2022-11-27 03:59:00",27.9,25.1,71
"2022-11-27 04:58:00",28.3,25.5,71
"2022-11-27 05:57:00",30.0,26.1,63
"2022-11-27 06:55:00",29.3,25.3,61
"2022-11-27 07:59:00",28.5,25.1,66
"2022-11-27 08:58:00",31.7,27.1,59
"2022-11-27 09:59:00",31.0,25.5,51
"2022-11-27 10:54:00",30.0,23.2,38
"2022-11-27 11:49:00",32.1,25.0,40
"2022-11-27 12:59:00",34.9,27.3,41
"2022-11-27 13:55:00",33.8,25.3,32
"2022-11-27 14:51:00",35.0,25.1,24
"2022-11-27 15:53:00",35.6,26.1,28
"2022-11-27 16:52:00",34.8,24.2,19
"2022-11-27 17:54:00",34.9,26.7,36
"2022-11-27 18:57:00",34.6,27.6,45
"2022-11-27 19:53:00",35.0,25.7,28
"2022-11-27 20:53:00",33.2,32.2,92
"2022-11-27 21:50:00",33.4,33.4,100
"2022-11-27 22:59:00",32.7,32.7,100
"2022-11-27 23:53:00",32.5,32.5,100
"2022-11-28 00:54:00",32.1,32.1,100
"2022-11-28 01:54:00",31.7,31.7,100
"2022-11-28 01:54:00",31.7,31.7,100
"2022-11-28 02:57:00",32.3,32.3,100
"2022-11-28 03:50:00",33.3,33.3,100
"2022-11-28 04:55:00",32.7,32.7,100
"2022-11-28 05:48:00",31.8,31.8,100
"2022-11-28 06:53:00",29.3,29.3,100
"2022-11-28 06:53:00",29.3,29.3,100
"2022-11-28 07:49:00",27.5,27.5,100
"2022-11-28 08:54:00",25.9,25.9,100
"2022-11-28 09:58:00",23.7,23.7,100
"2022-11-28 10:52:00",22.1,22.1,100
"2022-11-28 10:52:00",22.1,22.1,100
"2022-11-28 11:51:00",20.3,20.3,100
"2022-11-28 12:58:00",20.1,20.1,100
"2022-11-28 13:52:00",19.8,19.8,100
"2022-11-28 14:49:00",19.9,19.9,100
"2022-11-28 15:49:00",19.9,19.9,100
"2022-11-28 16:48:00",18.5,18.5,100
"2022-11-28 17:49:00",18.2,18.2,93
"2022-11-28 17:49:00",18.2,18.2,100
"2022-11-28 18:48:00",17.5,17.5,100
"2022-11-28 19:55:00",16.5,16.5,100
"2022-11-28 20:50:00",15.7,15.7,100
"2022-11-28 21:51:00",14.9,14.9,100
"2022-11-28 22:55:00",14.3,14.3,100
"2022-11-28 22:55:00",14.3,14.3,100
"2022-11-28 23:52:00",12.7,12.7,100
"2022-11-29 00:56:00",11.3,11.3,100
"2022-11-29 00:56:00",11.3,11.3,100
"2022-11-29 00:56:00",11.3,11.3,100
"2022-11-29 01:59:00",10.3,10.3,100
"2022-11-29 02:53:00",10.3,10.9,98
"2022-11-29 02:53:00",10.9,10.3,80
"2022-11-29 03:59:00",14.1,12.0,61
"2022-11-29 03:59:00",14.1,12.0,61
"2022-11-29 04:54:00",15.9,13.0,53
"2022-11-29 05:57:00",16.1,13.3,55
"2022-11-29 06:59:00",16.7,13.9,56
"2022-11-29 07:59:00",18.3,14.1,42
"2022-11-29 08:55:00",20.7,16.0,41
"2022-11-29 09:57:00",20.1,15.1,36
"2022-11-29 10:57:00",20.2,15.2,36
"2022-11-29 11:52:00",21.5,15.2,25
"2022-11-29 12:59:00",23.9,16.7,22
"2022-11-29 13:55:00",23.2,17.5,35
"2022-11-29 14:59:00",25.0,17.7,23
"2022-11-29 15:54:00",25.2,19.4,38
"2022-11-29 16:56:00",24.9,18.2,29
"2022-11-29 17:59:00",22.9,16.3,25
"2022-11-29 18:53:00",22.7,16.2,26
"2022-11-29 19:57:00",21.0,15.9,37
"2022-11-29 20:58:00",24.3,17.5,27
"2022-11-29 21:55:00",21.5,15.2,25
"2022-11-29 22:54:00",23.8,16.8,24
"2022-11-29 23:56:00",24.0,17.1,25
"2022-11-30 00:59:00",25.1,18.7,32
"2022-11-30 01:59:00",25.9,19.3,32
"2022-11-30 02:51:00",26.1,19.7,34
"2022-11-30 03:59:00",26.0,19.7,35
"2022-11-30 04:51:00",22.7,17.3,37
"2022-11-30 05:58:00",22.3,18.0,48
"2022-11-30 06:59:00",17.5,17.3,90
"2022-11-30 07:53:00",15.3,15.3,100
"2022-11-30 07:53:00",15.3,15.3,100
"2022-11-30 08:47:00",16.3,16.3,100
"2022-11-30 09:52:00",16.5,16.5,100
"2022-11-30 10:50:00",16.3,16.3,100
"2022-11-30 11:48:00",17.3,17.3,92
"2022-11-30 11:48:00",17.3,17.3,100
"2022-11-30 12:59:00",18.5,18.5,100
"2022-11-30 13:49:00",19.9,19.9,100
"2022-11-30 14:51:00",21.5,21.5,100
"2022-11-30 15:49:00",23.4,23.4,100
"2022-11-30 16:56:00",25.3,25.3,100
"2022-11-30 17:55:00",28.3,28.3,100
"2022-11-30 18:53:00",28.7,28.7,100
"2022-11-30 19:54:00",30.6,30.6,100
"2022-11-30 19:54:00",30.6,30.6,100
"2022-11-30 20:50:00",31.3,31.3,100
"2022-11-30 21:52:00",32.1,32.1,100
"2022-11-30 22:55:00",34.0,34.0,100
"2022-11-30 23:57:00",32.8,32.8,100
"2022-12-01 00:55:00",25.9,25.9,100
"2022-12-01 01:57:00",24.5,24.5,100
"2022-12-01 02:54:00",21.2,21.2,100
"2022-12-01 03:49:00",18.9,18.9,100
"2022-12-01 04:57:00",15.0,15.0,100
"2022-12-01 05:50:00",12.6,12.6,100
"2022-12-01 06:52:00",9.0,9.0,100
"2022-12-01 07:54:00",7.9,7.9,100
"2022-12-01 08:52:00",5.9,5.9,100
"2022-12-01 09:57:00",6.4,6.4,100
"2022-12-01 10:59:00",4.9,4.9,100
"2022-12-01 11:48:00",5.8,5.8,100
"2022-12-01 12:58:00",4.8,4.8,100
"2022-12-01 13:51:00",5.8,5.8,100
"2022-12-01 14:50:00",6.1,6.1,100
"2022-12-01 15:53:00",7.3,7.3,100
"2022-12-01 16:58:00",7.7,7.7,100
"2022-12-01 17:49:00",7.8,7.8,100
